a	b	ida	idb	nSites	J9	J8	J7	J6	J5	J4	J3	J2	J1	rab	Fa	Fb	theta	inbred_relatedness_1_2	inbred_relatedness_2_1	fraternity	identity	zygosity	2of3_IDB	F_diff_a_b	loglh	nIter	bestoptimll	coverage	2dsfs	R0	R1	KING	2dsfs_loglike	2dsfsf_niter
0	49	88	5727	13358	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000057	0.000001	0.000001	0.000001	0.000001	0.000000	0.000001	0.000001	0.000029	0.000028	-19155.412596	90	-19155.420159	0.969939	4.313703e-01,1.713996e-01,2.189922e-02,1.782711e-01,1.186762e-01,1.707996e-02,2.944844e-02,2.640818e-02,5.446994e-03	0.432670	0.266984	0.025346	-21614.684121	10
0	50	88	5776	12613	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000009	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	0.000005	-18457.586476	74	-18457.587525	0.915844	4.255949e-01,1.754832e-01,2.378209e-02,1.735825e-01,1.191887e-01,2.140133e-02,2.985280e-02,2.478580e-02,6.328614e-03	0.450000	0.265520	0.018811	-20647.904898	10
0	51	88	5944	13307	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000031	0.000001	0.000001	0.000001	0.000001	0.000000	0.000001	0.000001	0.000016	0.000015	-19828.703095	70	-19828.706630	0.966236	4.217362e-01,1.784877e-01,2.512380e-02,1.780093e-01,1.120431e-01,2.303977e-02,2.830408e-02,2.425688e-02,8.999136e-03	0.476851	0.245052	0.008262	-21925.160742	10
0	52	88	6362	13402	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000037	0.000048	0.000000	0.000019	0.000000	0.000000	0.000037	0.000000	0.000037	0.000061	0.000024	-19799.572854	82	-19799.579930	0.973134	4.248662e-01,1.753915e-01,2.551175e-02,1.693968e-01,1.227275e-01,2.070237e-02,3.059087e-02,2.373769e-02,7.075347e-03	0.457132	0.275587	0.016579	-22011.312072	10
1	2	107	151	13457	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000051	0.000004	0.000004	0.000004	0.000004	0.000000	0.000004	0.000004	0.000028	0.000024	-19304.185854	79	-19304.196811	0.977128	4.460388e-01,1.701112e-01,2.574425e-02,1.716237e-01,1.096328e-01,2.165909e-02,2.806727e-02,2.050426e-02,6.618607e-03	0.490834	0.250469	0.003332	-21635.758624	10
1	3	107	152	13288	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000012	0.000000	0.000000	0.000006	0.000000	0.000000	0.000000	0.000000	0.000000	0.000012	0.000000	-19322.582807	98	-19322.584843	0.964856	4.333756e-01,1.839679e-01,2.389922e-02,1.638985e-01,1.173446e-01,2.219341e-02,2.453139e-02,2.473761e-02,6.051719e-03	0.412721	0.264750	0.032540	-21528.157594	10
1	4	107	154	13379	0.902758	0.078407	0.018833	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.058038	0.000002	0.000002	0.029020	0.000002	0.000002	0.018833	0.000002	0.018834	0.058038	0.000000	-19314.923588	98	-1	0.971464	4.472842e-01,1.776245e-01,1.797444e-02,1.505447e-01,1.296191e-01,2.194098e-02,2.219766e-02,2.690287e-02,5.911519e-03	0.309924	0.310699	0.077446	-21370.243793	10
1	5	107	156	13396	0.942875	0.029140	0.027984	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.042555	0.000001	0.000001	0.021278	0.000001	0.000001	0.027984	0.000001	0.027984	0.042555	0.000000	-19461.769833	142	-1	0.972698	4.462663e-01,1.732678e-01,2.267244e-02,1.542835e-01,1.270528e-01,2.145054e-02,2.236545e-02,2.596933e-02,6.671760e-03	0.354482	0.302500	0.058780	-21535.835784	10
1	6	107	183	13250	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000043	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000022	0.000021	-19098.821081	78	-19098.826747	0.962097	4.327795e-01,1.830509e-01,2.674829e-02,1.744396e-01,1.069034e-01,2.019172e-02,3.071859e-02,2.055898e-02,4.608915e-03	0.537559	0.234588	-0.013120	-21400.496108	10
1	7	107	184	13383	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000022	0.000001	0.000001	0.000001	0.000001	0.000000	0.000001	0.000001	0.000011	0.000010	-19245.728509	70	-19245.733258	0.971754	4.357542e-01,1.820385e-01,2.390900e-02,1.687608e-01,1.147290e-01,1.982595e-02,2.804085e-02,1.995878e-02,6.982919e-03	0.452805	0.259255	0.017465	-21574.647751	10
1	8	107	186	13384	0.997735	0.000008	0.002256	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.002261	0.000001	0.000000	0.001131	0.000000	0.000000	0.002256	0.000000	0.002257	0.002261	0.000000	-19179.982336	110	-1	0.971827	4.413268e-01,1.776507e-01,2.305546e-02,1.634648e-01,1.206709e-01,1.877395e-02,2.511623e-02,2.313152e-02,6.809627e-03	0.399199	0.279854	0.038964	-21495.535751	10
1	9	107	187	13417	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000002	-19244.125033	70	-19244.125603	0.974223	4.362407e-01,1.823493e-01,2.305550e-02,1.665797e-01,1.132482e-01,2.301217e-02,2.780757e-02,2.283582e-02,4.870974e-03	0.449129	0.254125	0.018546	-21658.973642	10
1	10	107	194	13412	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000321	0.000330	0.000002	0.000002	0.000002	0.000301	0.000002	0.000303	0.000326	-0.000004	-19496.994407	86	-19497.000829	0.973860	4.363882e-01,1.746551e-01,3.182634e-02,1.759732e-01,1.052324e-01,2.067877e-02,2.820141e-02,2.039109e-02,6.653552e-03	0.570430	0.232956	-0.024616	-21769.995132	10
1	11	107	215	13426	0.826189	0.173752	0.000048	0.000000	0.000000	0.000010	0.000000	0.000000	0.000000	0.086925	0.000011	0.000000	0.043462	0.000000	0.000000	0.000048	0.000000	0.000048	0.086930	0.000005	-19400.787823	62	-1	0.974877	4.587333e-01,1.637458e-01,2.000965e-02,1.558036e-01,1.182342e-01,2.851946e-02,1.965575e-02,2.676459e-02,8.533603e-03	0.335482	0.285246	0.063640	-21512.037010	10
1	12	107	216	13416	0.816580	0.142240	0.041096	0.000000	0.000000	0.000081	0.000003	0.000000	0.000000	0.112218	0.000084	0.000000	0.056110	0.000002	0.000000	0.041096	0.000000	0.041096	0.112259	0.000040	-18934.588774	54	-1	0.974150	4.699416e-01,1.589128e-01,1.419647e-02,1.507076e-01,1.297363e-01,2.150178e-02,1.933763e-02,2.751501e-02,8.150683e-03	0.258479	0.330815	0.101387	-21034.619321	10
1	13	107	217	12651	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	0.000050	0.000003	0.000002	0.000000	0.000002	0.000000	0.000000	0.000000	0.000028	0.000025	-17988.826485	70	-17988.835866	0.918603	4.410612e-01,1.798189e-01,2.264139e-02,1.703144e-01,1.111001e-01,1.963933e-02,2.661473e-02,2.302428e-02,5.785681e-03	0.443349	0.251328	0.020468	-20276.195236	10
1	14	107	218	12512	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000056	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000028	0.000028	-17896.851422	90	-17896.857128	0.908510	4.272592e-01,1.942948e-01,2.038328e-02,1.651748e-01,1.209647e-01,1.610186e-02,2.484889e-02,2.657158e-02,4.400891e-03	0.373929	0.270388	0.047356	-20077.410752	10
1	15	107	228	13344	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000032	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000016	0.000016	-19092.686479	62	-19092.691444	0.968922	4.413704e-01,1.796094e-01,2.072829e-02,1.694276e-01,1.109225e-01,2.248350e-02,2.810702e-02,2.144758e-02,5.903702e-03	0.440265	0.251068	0.021554	-21407.747779	10
1	16	107	229	13180	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000044	0.000001	0.000002	0.000001	0.000001	0.000000	0.000001	0.000001	0.000023	0.000021	-18920.347286	94	-18920.355845	0.957014	4.348102e-01,1.864007e-01,2.028468e-02,1.691038e-01,1.143455e-01,1.940254e-02,2.484378e-02,2.529364e-02,5.515102e-03	0.394668	0.256766	0.038303	-21148.349383	10
1	17	107	232	13291	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	0.000003	-19033.476517	98	-19033.477348	0.965074	4.335604e-01,1.857549e-01,2.277195e-02,1.717715e-01,1.123525e-01,1.862554e-02,2.619647e-02,2.455002e-02,4.416701e-03	0.435846	0.249855	0.023050	-21338.445452	10
1	18	107	234	13388	0.966411	0.000085	0.033504	0.000000	0.000000	0.000001	0.000000	0.000000	0.000000	0.033546	0.000001	0.000000	0.016773	0.000000	0.000000	0.033504	0.000000	0.033504	0.033546	0.000001	-18879.284157	74	-1	0.972117	4.630557e-01,1.577462e-01,2.157320e-02,1.624059e-01,1.193302e-01,2.023886e-02,2.413452e-02,2.344313e-02,8.072269e-03	0.383036	0.291375	0.046332	-21248.204894	10
1	19	107	237	13202	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000031	0.000005	0.000004	0.000002	0.000004	0.000000	0.000002	0.000003	0.000019	0.000014	-18936.551099	62	-18936.558847	0.958612	4.331714e-01,1.864019e-01,2.252967e-02,1.681381e-01,1.133684e-01,2.067688e-02,2.428783e-02,2.385340e-02,7.572397e-03	0.412968	0.254253	0.031533	-21328.926841	10
1	20	107	345	13363	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000009	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000004	-18846.076872	82	-18846.078061	0.970302	4.368156e-01,1.871778e-01,1.891345e-02,1.685703e-01,1.139989e-01,1.928945e-02,2.591995e-02,2.508729e-02,4.227219e-03	0.393279	0.256201	0.038738	-21334.815529	10
1	21	107	347	13346	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000057	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000029	0.000029	-18836.188396	94	-18836.197081	0.969068	4.361105e-01,1.836155e-01,2.211107e-02,1.700599e-01,1.167579e-01,1.604650e-02,2.830633e-02,2.308519e-02,3.907097e-03	0.431811	0.263428	0.025423	-21315.439286	10
1	22	107	350	13362	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000026	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000013	0.000013	-18756.019741	70	-18756.023863	0.970229	4.388894e-01,1.844867e-01,1.813831e-02,1.712464e-01,1.152730e-01,1.651344e-02,2.590435e-02,2.414977e-02,5.398561e-03	0.382073	0.261723	0.043366	-21244.188629	10
1	23	107	351	13062	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000018	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000009	0.000009	-18673.117920	114	-18673.121564	0.948446	4.179002e-01,2.040686e-01,1.848980e-02,1.661090e-01,1.221944e-01,1.575968e-02,2.596076e-02,2.585128e-02,3.666283e-03	0.363769	0.267830	0.050738	-20970.307888	10
1	24	107	353	13345	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000008	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000004	-18778.798670	74	-18778.799897	0.968995	4.303829e-01,1.922841e-01,1.989897e-02,1.698147e-01,1.159308e-01,1.683451e-02,2.579426e-02,2.502819e-02,4.031537e-03	0.394142	0.257822	0.038602	-21330.792170	10
1	25	107	354	13399	0.990495	0.000020	0.009476	0.000000	0.000000	0.000007	0.000000	0.000000	0.000002	0.009488	0.000009	0.000002	0.004745	0.000002	0.000002	0.009476	0.000002	0.009478	0.009491	0.000003	-19166.651786	66	-1	0.972916	4.485418e-01,1.680941e-01,2.519728e-02,1.631124e-01,1.176272e-01,2.243762e-02,2.655266e-02,2.005825e-02,8.378718e-03	0.439949	0.276476	0.023199	-21585.301437	10
1	26	107	355	13350	0.994360	0.000108	0.005532	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005586	0.000000	0.000000	0.002793	0.000000	0.000000	0.005532	0.000000	0.005532	0.005586	0.000000	-18990.701693	110	-1	0.969358	4.420773e-01,1.811043e-01,1.807831e-02,1.603964e-01,1.231632e-01,2.005756e-02,2.673762e-02,2.224233e-02,6.143068e-03	0.363874	0.287350	0.053214	-21328.451269	10
1	27	107	356	12633	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000015	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000010	0.000008	-17763.808298	62	-17763.811751	0.917296	4.427295e-01,1.830392e-01,1.714509e-02,1.674924e-01,1.174399e-01,1.785661e-02,2.538375e-02,2.504055e-02,3.872999e-03	0.362133	0.269384	0.051539	-20004.004936	10
1	28	107	401	13404	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000028	0.000005	0.000004	0.000004	0.000004	0.000000	0.000004	0.000005	0.000016	0.000012	-18903.301469	62	-18903.309472	0.973279	4.562553e-01,1.606565e-01,2.468277e-02,1.811413e-01,1.016149e-01,2.022948e-02,2.862128e-02,2.020917e-02,6.589309e-03	0.524569	0.233308	-0.008529	-21295.848320	10
1	29	107	402	13376	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000022	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000011	0.000011	-19190.055789	106	-19190.058200	0.971246	4.408401e-01,1.793894e-01,2.310906e-02,1.690912e-01,1.112022e-01,2.080687e-02,2.795044e-02,2.269955e-02,4.911092e-03	0.459159	0.250994	0.014784	-21469.800631	10
1	30	107	428	13101	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000018	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000009	0.000009	-18794.365364	90	-18794.369240	0.951278	4.231677e-01,2.023609e-01,1.562460e-02,1.630922e-01,1.282260e-01,1.252925e-02,2.568290e-02,2.516094e-02,4.155500e-03	0.322146	0.288504	0.069150	-20816.014655	10
1	31	107	506	13397	0.849408	0.000011	0.005445	0.134555	0.000013	0.000000	0.000000	0.000000	0.010568	0.016028	0.010568	0.145136	0.013300	0.010568	0.010575	0.005445	0.010568	0.016013	0.083309	-0.067277	-19404.669942	102	-1	0.972771	4.708915e-01,1.350265e-01,3.661727e-02,1.771136e-01,9.555662e-02,2.994054e-02,2.446779e-02,1.905392e-02,1.133224e-02	0.639255	0.226320	-0.048191	-21566.338260	10
1	32	107	852	13413	0.988254	0.000197	0.006513	0.000000	0.000000	0.000000	0.005035	0.000001	0.000000	0.010388	0.005035	0.000001	0.005823	0.002517	0.000000	0.006514	0.000000	0.006514	0.011647	-0.000000	-19971.135214	90	-1	0.973933	4.226363e-01,1.967225e-01,2.330693e-02,1.627831e-01,1.178814e-01,2.180856e-02,2.165560e-02,2.525835e-02,7.947218e-03	0.381422	0.261068	0.043523	-21839.430713	10
1	33	107	969	13401	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000116	0.000000	0.000000	0.000058	0.000000	0.000000	0.000000	0.000000	0.000000	0.000116	0.000000	-19387.392965	138	-19387.399487	0.973061	4.349311e-01,1.875401e-01,1.957308e-02,1.639581e-01,1.161540e-01,2.233029e-02,2.187582e-02,2.675787e-02,6.879604e-03	0.356844	0.262771	0.052546	-21589.033688	10
1	34	107	2135	12633	0.989539	0.000041	0.010420	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010441	0.000000	0.000000	0.005220	0.000000	0.000000	0.010420	0.000000	0.010420	0.010441	0.000000	-18883.375038	118	-1	0.917296	4.245444e-01,1.888005e-01,2.805818e-02,1.574023e-01,1.213087e-01,2.399678e-02,2.445368e-02,2.425922e-02,7.176282e-03	0.432878	0.271402	0.025562	-20748.667881	10
1	35	107	2757	12416	0.995949	0.000001	0.000000	0.000011	0.000000	0.000019	0.000000	0.000000	0.004020	0.004020	0.004039	0.004030	0.004020	0.004020	0.004020	0.000000	0.004020	0.004020	0.004035	0.000004	-18111.542007	51	-1	0.901539	4.316770e-01,1.854232e-01,2.650894e-02,1.713137e-01,1.068149e-01,2.376298e-02,2.357029e-02,2.270433e-02,8.224708e-03	0.468841	0.235647	0.010791	-20188.730210	10
1	36	107	3479	12860	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000009	0.000002	0.000000	0.000005	0.000000	0.000000	0.000000	0.000000	0.000000	0.000010	0.000001	-18221.508752	70	-18221.511995	0.933779	4.313013e-01,1.950880e-01,1.637482e-02,1.570122e-01,1.284344e-01,1.741106e-02,2.365298e-02,2.678550e-02,3.939757e-03	0.311660	0.294355	0.074068	-20497.020146	10
1	37	107	3722	13206	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000008	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006	0.000004	-19017.808873	94	-19017.810791	0.958902	4.240410e-01,1.993957e-01,1.830708e-02,1.676939e-01,1.195009e-01,1.613814e-02,2.179345e-02,2.815824e-02,4.971598e-03	0.335567	0.264683	0.060425	-21145.626702	10
1	38	107	3738	13410	0.969097	0.000047	0.030833	0.000000	0.000000	0.000024	0.000000	0.000000	0.000000	0.030856	0.000024	0.000000	0.015428	0.000000	0.000000	0.030833	0.000000	0.030833	0.030868	0.000012	-19162.149457	90	-1	0.973715	4.409666e-01,1.843961e-01,1.700250e-02,1.516234e-01,1.330423e-01,1.734087e-02,2.517649e-02,2.364806e-02,6.803708e-03	0.317034	0.317381	0.075703	-21384.549191	10
1	39	107	3807	12502	0.971216	0.000001	0.000000	0.028777	0.000000	0.000003	0.000000	0.000004	0.000000	0.000000	0.000006	0.028780	0.000000	0.000000	0.000000	0.000004	0.000000	0.000004	0.014394	-0.014387	-18397.345467	66	-1	0.907784	4.393020e-01,1.684350e-01,3.366537e-02,1.766737e-01,1.016264e-01,2.451524e-02,2.657947e-02,2.200769e-02,7.195124e-03	0.592807	0.224899	-0.031709	-20394.511116	10
1	40	107	4494	13369	0.892805	0.087240	0.018774	0.000001	0.000000	0.000000	0.001180	0.000000	0.000000	0.063279	0.001180	0.000001	0.031787	0.000590	0.000000	0.018774	0.000000	0.018774	0.063575	-0.000000	-18979.139098	122	-1	0.970738	4.517628e-01,1.776487e-01,1.290545e-02,1.518367e-01,1.333827e-01,1.657825e-02,2.028195e-02,3.004280e-02,5.560726e-03	0.248813	0.325885	0.104232	-21013.478922	10
1	41	107	4705	12663	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	-17670.933824	66	-17670.934230	0.919474	4.271571e-01,1.947093e-01,1.822762e-02,1.715767e-01,1.201519e-01,1.300367e-02,2.840266e-02,2.364339e-02,3.127625e-03	0.388094	0.267264	0.041806	-20118.140616	10
1	42	107	4716	13351	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000008	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000004	-18971.308137	74	-18971.309373	0.969431	4.379549e-01,1.820260e-01,2.169037e-02,1.674867e-01,1.143586e-01,2.098053e-02,2.595332e-02,2.533785e-02,4.211808e-03	0.416617	0.257869	0.030536	-21437.147939	10
1	43	107	4717	12710	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000026	0.000001	0.000000	0.000013	0.000000	0.000000	0.000024	0.000000	0.000024	0.000027	0.000001	-18044.753384	102	-18044.755609	0.922887	4.345799e-01,1.937633e-01,1.541939e-02,1.609683e-01,1.230009e-01,1.703545e-02,2.256751e-02,2.644085e-02,6.224503e-03	0.308834	0.281986	0.073000	-20229.693391	10
1	44	107	5213	12588	0.999100	0.000000	0.000899	0.000000	0.000001	0.000000	0.000000	0.000000	0.000000	0.000899	0.000000	0.000001	0.000450	0.000000	0.000000	0.000899	0.000000	0.000899	0.000900	0.000000	-18075.363186	114	-1	0.914028	4.382078e-01,1.847277e-01,1.933967e-02,1.596892e-01,1.223535e-01,2.013579e-02,2.475841e-02,2.491588e-02,5.872068e-03	0.360415	0.282202	0.053861	-20193.703389	10
1	45	107	5229	13411	0.910647	0.033979	0.055374	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.072364	0.000000	0.000001	0.036182	0.000000	0.000000	0.055374	0.000000	0.055374	0.072364	-0.000000	-18747.560835	86	-1	0.973787	4.739472e-01,1.507722e-01,1.744190e-02,1.600854e-01,1.203974e-01,2.211273e-02,2.063979e-02,2.431405e-02,1.028943e-02	0.316300	0.304521	0.073960	-21086.028489	10
1	46	107	5400	12872	0.917448	0.033336	0.049215	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.065884	0.000000	0.000000	0.032942	0.000000	0.000000	0.049215	0.000000	0.049215	0.065884	0.000000	-18437.639404	166	-1	0.934650	4.626877e-01,1.589036e-01,2.041423e-02,1.527476e-01,1.255082e-01,2.463343e-02,2.465806e-02,2.230177e-02,8.145305e-03	0.359118	0.310927	0.058011	-20522.591355	10
1	47	107	5437	13179	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001	0.000032	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000017	0.000016	-18977.174960	78	-18977.180455	0.956942	4.212982e-01,2.023190e-01,1.876986e-02,1.587933e-01,1.266598e-01,1.703307e-02,2.402147e-02,2.603443e-02,5.070930e-03	0.337845	0.283374	0.062475	-21206.401355	10
1	48	107	5649	13201	0.940620	0.000000	0.000000	0.056669	0.000000	0.000000	0.000000	0.002711	0.000000	0.000000	0.002711	0.059380	0.000000	0.000000	0.000000	0.002711	0.000000	0.002711	0.031046	-0.028334	-19404.610860	106	-1	0.958539	4.410954e-01,1.615571e-01,3.956974e-02,1.767689e-01,1.009097e-01,2.507190e-02,2.706499e-02,2.086161e-02,7.100620e-03	0.660340	0.223799	-0.055214	-21611.873234	10
1	49	107	5727	13371	0.912182	0.022698	0.065120	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.076469	0.000000	0.000000	0.038235	0.000000	0.000000	0.065120	0.000000	0.065121	0.076469	0.000000	-18809.567624	158	-1	0.970883	4.658788e-01,1.585916e-01,1.736470e-02,1.499733e-01,1.326954e-01,2.008009e-02,2.291474e-02,2.511452e-02,7.386884e-03	0.303548	0.336757	0.084207	-21091.545431	10
1	50	107	5776	12622	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000072	0.000110	0.000073	0.000072	0.000071	0.000072	0.000000	0.000071	0.000071	0.000092	0.000019	-18213.583588	62	-18213.588731	0.916497	4.326873e-01,1.836665e-01,2.473234e-02,1.697682e-01,1.128208e-01,2.038697e-02,2.563793e-02,2.379527e-02,6.504670e-03	0.446463	0.251839	0.019382	-20430.441572	10
1	51	107	5944	13325	0.959674	0.000039	0.040287	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.040307	0.000000	0.000000	0.020153	0.000000	0.000000	0.040287	0.000000	0.040287	0.040307	0.000000	-19528.645120	118	-1	0.967543	4.451442e-01,1.729698e-01,2.315294e-02,1.577238e-01,1.206160e-01,2.477897e-02,2.462183e-02,2.207825e-02,8.914226e-03	0.396090	0.283585	0.040509	-21557.922997	10
1	52	107	6362	13412	0.977349	0.000490	0.022161	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.022406	0.000000	0.000000	0.011203	0.000000	0.000000	0.022161	0.000000	0.022161	0.022406	0.000000	-19501.319211	142	-1	0.973860	4.416443e-01,1.770414e-01,2.357759e-02,1.599891e-01,1.204147e-01,2.216874e-02,2.373207e-02,2.385061e-02,7.581547e-03	0.392889	0.279800	0.041347	-21656.693958	10
2	3	151	152	13366	0.602781	0.297862	0.099355	0.000001	0.000000	0.000000	0.000000	0.000000	0.000001	0.248287	0.000001	0.000002	0.124144	0.000001	0.000001	0.099355	0.000001	0.099356	0.248288	-0.000000	-18859.999655	58	-1	0.970520	4.845454e-01,1.465683e-01,1.580132e-02,1.264128e-01,1.509687e-01,2.272017e-02,1.103730e-02,2.819226e-02,1.375371e-02	0.177776	0.430439	0.155460	-20783.561272	10
2	4	151	154	13457	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000006	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000003	0.000003	-19272.513568	62	-19272.515751	0.977128	4.237560e-01,2.000275e-01,2.269383e-02,1.708244e-01,1.103363e-01,1.901140e-02,2.571844e-02,2.356944e-02,4.062702e-03	0.438770	0.238903	0.021308	-21646.263869	10
2	5	151	156	13472	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000004	0.000011	0.000004	0.000004	0.000004	0.000004	0.000000	0.000004	0.000004	0.000008	0.000004	-19423.231617	55	-19423.242789	0.978217	4.249743e-01,1.905668e-01,3.021192e-02,1.682661e-01,1.159458e-01,1.607716e-02,2.949660e-02,2.003974e-02,4.421679e-03	0.514969	0.255017	-0.005538	-21808.758486	10
2	6	151	183	13320	0.430332	0.475012	0.094651	0.000000	0.000004	0.000000	0.000000	0.000000	0.000000	0.332161	0.000000	0.000004	0.166081	0.000000	0.000002	0.094651	0.000000	0.094651	0.332162	-0.000000	-18384.330903	298	-1	0.967180	5.073810e-01,1.285951e-01,9.632123e-03,1.219727e-01,1.518961e-01,2.674778e-02,9.827121e-03,2.905673e-02,1.489131e-02	0.128109	0.466180	0.185159	-20239.016366	10
2	7	151	184	13458	0.685340	0.288799	0.025856	0.000000	0.000000	0.000001	0.000000	0.000004	0.000000	0.170256	0.000005	0.000004	0.085128	0.000000	0.000000	0.025860	0.000000	0.025860	0.170260	0.000001	-18942.362020	78	-1	0.977200	4.791601e-01,1.539610e-01,1.390798e-02,1.368722e-01,1.353508e-01,2.769778e-02,1.776790e-02,2.661198e-02,8.670325e-03	0.234028	0.359193	0.116911	-21063.087918	10
